alert_id,timestamp,day,source,severity,title,suppressed,confidence,trust_score,C,B,H,E,trust_decision,gated,actions,rule_evaluation_latency_ms
0e2a5a0b-0aa4-45bb-b792-b78eac3b3fba,2026-01-24T17:12:22.000Z,10,newrelic,noise,"Workload health degraded: payments-stack",false,0.948,0.8651,0.948,0.594,0.808,1,conditional,false,"",3
77724ffd-7e27-48a6-92b8-747cd52a3145,2026-01-24T09:26:16.000Z,10,splunk,P3,"Index volume spike detected",false,0.628,0.681,0.628,0.552,0.737,1,human_review,true,"create_incident (pending_review)",5
f7e9961b-2985-4bb1-a801-665d61236591,2026-01-24T09:05:57.000Z,10,aws-cloudwatch,noise,"Lambda function error rate above threshold",false,0.737,0.8391,0.737,0.874,0.958,1,conditional,false,"",11
28489b5e-caa5-4b25-a349-1a48a31d54a0,2026-01-24T10:28:57.000Z,10,datadog,noise,"Database query latency p99 exceeds SLA",false,0.88,0.922,0.88,1,0.928,1,auto_execute,false,"",14
c460a4e1-a911-423a-af65-8dcf2c7df972,2026-01-24T02:30:15.000Z,10,newrelic,P3,"Workload health degraded: payments-stack",false,0.608,0.6383,0.608,0.577,0.671,0.8,human_review,true,"create_incident (pending_review)",6
985b5d62-d586-4bc5-8b26-71422f094d83,2026-01-24T11:32:43.000Z,10,splunk,P3,"Log ingestion delay exceeding 5 minutes",true,,,,,,,suppressed_by_rule,false,"",5
173cbd88-c950-428e-becb-0b076a4e0b65,2026-01-24T04:06:57.000Z,10,aws-cloudwatch,P4,"DynamoDB throttled reads on user-sessions",true,,,,,,,suppressed_by_rule,false,"",2
bfb354e4-3bca-4a44-a928-238be7d0a8d0,2026-01-24T04:27:55.000Z,10,datadog,noise,"APM trace error spike on payment-processor",false,0.882,0.8714,0.882,0.669,1,0.8,conditional,false,"",5
8770d447-7526-4110-bb95-91b2ba6b6586,2026-01-24T11:20:50.000Z,10,newrelic,P4,"Workload health degraded: payments-stack",false,0.712,0.825,0.712,0.925,0.921,1,conditional,false,"",10
d3152302-63fd-4167-9492-5bbffde0f376,2026-01-24T21:32:03.000Z,10,splunk,P4,"Forwarder connectivity loss on prod-app-10",false,0.713,0.7501,0.713,0.454,0.902,1,conditional,false,"",14
93cdc269-1df8-4fb8-a4ad-7318a9d25d04,2026-01-24T13:07:20.000Z,10,aws-cloudwatch,P3,"RDS connection count spike on primary-db",false,0.852,0.8944,0.852,0.853,0.962,1,conditional,false,"create_incident",3
ebb81091-99ba-4ca4-a38b-d900b5d8c094,2026-01-24T18:35:45.000Z,10,datadog,noise,"Network packet loss on prod-vpc",false,0.574,0.7245,0.574,0.7,0.93,1,conditional,false,"",9
19db43cf-b74e-4aed-8e9e-b79f911bd655,2026-01-24T22:48:40.000Z,10,newrelic,P2,"Browser JS error rate spike",true,,,,,,,suppressed_by_rule,false,"",1
edf558fb-377d-4f26-a65e-b008f512f5ef,2026-01-24T13:25:13.000Z,10,splunk,P3,"Index volume spike detected",false,0.598,0.7398,0.598,0.887,0.831,1,conditional,false,"create_incident",18
8925ea7c-77e3-4687-82b0-5b4bbe47d2a6,2026-01-24T18:09:58.000Z,10,aws-cloudwatch,P4,"RDS connection count spike on primary-db",false,0.721,0.7654,0.721,0.796,0.742,1,conditional,false,"",4
eaa2fb17-8acf-488d-828c-39d5d1558a26,2026-01-24T16:51:51.000Z,10,datadog,P3,"Anomaly detected: request rate drop on checkout-service",false,0.893,0.9425,0.893,1,0.984,1,auto_execute,false,"create_incident",6
c0375d0b-4c64-4081-8252-d18c0ec9c031,2026-01-24T16:22:20.000Z,10,newrelic,P4,"Infrastructure host not reporting",false,0.784,0.8054,0.784,0.603,0.892,1,conditional,false,"",4
4aa8d951-f1d1-488d-b7ad-f04ee97f042d,2026-01-24T06:02:41.000Z,10,splunk,P1,"Notable event: data exfiltration pattern",false,0.621,0.776,0.621,0.785,0.991,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",9
e15b19f4-96a1-428e-9de0-4f7d849e50de,2026-01-24T16:39:07.000Z,10,aws-cloudwatch,P4,"DynamoDB throttled reads on user-sessions",false,0.979,0.8742,0.979,0.453,0.867,1,conditional,false,"",12
3a1dab4f-c546-4211-9f76-16beae36d65a,2026-01-24T10:30:51.000Z,10,datadog,P3,"High latency detected on api-gateway service",false,0.758,0.7736,0.758,0.574,0.834,1,conditional,false,"create_incident",13
9340227a-77c5-4c91-ad63-09b99cd9e211,2026-01-24T13:35:39.000Z,10,newrelic,P3,"Synthetic monitor failure: checkout-flow",true,,,,,,,suppressed_by_rule,false,"",5
10b6da93-cb76-46e0-885f-ccc269133205,2026-01-24T02:19:24.000Z,10,splunk,P4,"Correlation: multi-source outage pattern",false,0.812,0.8265,0.812,0.88,0.834,0.8,conditional,false,"",15
a7cff181-6291-4fb7-85a3-5e4416652e39,2026-01-24T14:05:09.000Z,10,aws-cloudwatch,P4,"SQS dead-letter queue depth increasing",false,0.928,0.8982,0.928,0.765,0.878,1,conditional,false,"",4
3d230985-8e9c-479f-93a5-976fda8102d9,2026-01-24T14:12:29.000Z,10,datadog,P3,"Network packet loss on prod-vpc",false,0.539,0.6924,0.539,0.739,0.848,1,human_review,true,"create_incident (pending_review)",15
5f682fac-6af8-4a58-b0de-18cda3670f2d,2026-01-24T08:05:56.000Z,10,newrelic,noise,"Infrastructure host not reporting",false,0.578,0.7021,0.578,0.724,0.818,1,conditional,false,"",3
bab3e0a8-b7b8-40f7-b992-70072853138a,2026-01-24T04:55:16.000Z,10,splunk,noise,"Security: failed login attempts exceed threshold",false,0.782,0.836,0.782,0.957,0.886,0.8,conditional,false,"",12
caf5598f-509e-4096-8e20-00bc05ebab66,2026-01-24T18:58:35.000Z,10,aws-cloudwatch,noise,"RDS connection count spike on primary-db",false,1,0.9898,1,0.932,1,1,human_review_anomaly,true,"",5
35e19a10-bdd7-4116-ad30-eb8b1edc1861,2026-01-24T22:14:04.000Z,10,datadog,noise,"Anomaly detected: request rate drop on checkout-service",false,0.856,0.9055,0.856,0.85,1,1,auto_execute,false,"",5
40860c74-4ab9-4878-94c7-4a96ca122758,2026-01-24T16:17:07.000Z,10,newrelic,P3,"Key transaction SLA violation",true,,,,,,,suppressed_by_rule,false,"",5
d69d3479-9e3f-4bb2-a1b7-efbb9ea564a7,2026-01-24T00:12:16.000Z,10,splunk,P3,"Alert: unauthorized access attempt",false,0.642,0.7568,0.642,1,0.823,0.8,conditional,false,"create_incident",13
2f29ac7e-b742-482e-b8aa-cd58899ca8d2,2026-01-24T17:56:57.000Z,10,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",true,,,,,,,suppressed_by_rule,false,"",5
1c976f4b-55bb-4995-a097-2f839b3064d5,2026-01-24T23:31:57.000Z,10,datadog,P2,"Memory usage critical on k8s node prod-worker-5",false,0.831,0.8333,0.831,0.805,0.868,0.8,conditional,false,"create_incident;page_oncall",6
b9e088c9-708e-4550-9e3f-5a2511bada6b,2026-01-24T20:57:26.000Z,10,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.724,0.8451,0.724,0.919,0.981,1,conditional,false,"create_incident",12
60348fac-d692-47d7-ad1a-4346aed1c43e,2026-01-24T17:08:12.000Z,10,splunk,P4,"Notable event: data exfiltration pattern",true,,,,,,,suppressed_by_rule,false,"",5
12cbb9c5-3406-4aa5-9439-7778c1c3efce,2026-01-24T14:52:07.000Z,10,aws-cloudwatch,P4,"EC2 CPU utilization exceeds 95% on prod-web-10",false,0.896,0.8207,0.896,0.763,0.793,0.6,conditional,false,"",7
1b6da020-6fd5-40c8-94c7-30503323f75e,2026-01-24T04:30:44.000Z,10,datadog,P3,"Memory usage critical on k8s node prod-worker-8",true,,,,,,,suppressed_by_rule,false,"",5
9ae81ace-47eb-4c12-8912-512fe828477e,2026-01-24T05:34:09.000Z,10,newrelic,P1,"NRQL alert: slow database queries",false,0.704,0.772,0.704,0.905,0.817,0.8,conditional,false,"create_incident;declare_mim;page_oncall",3
61356c44-b751-45ce-9aa4-58f500a92f78,2026-01-24T07:36:06.000Z,10,splunk,P2,"Alert: unauthorized access attempt",true,,,,,,,suppressed_by_rule,false,"",3
34dd3396-4757-4d52-9b69-a60f5c97ca2a,2026-01-24T04:53:18.000Z,10,aws-cloudwatch,noise,"Lambda function error rate above threshold",false,0.72,0.7712,0.72,0.94,0.761,0.8,conditional,false,"",17
91d863fe-f403-4b15-bec1-3bf863148b14,2026-01-24T23:08:04.000Z,10,datadog,noise,"Network packet loss on prod-vpc",false,0.863,0.8481,0.863,0.764,0.888,0.8,conditional,false,"",17
66c7aaf4-33bf-41bd-aefa-bfed30f1e55f,2026-01-24T16:23:03.000Z,10,newrelic,noise,"Synthetic monitor failure: checkout-flow",false,0.811,0.8355,0.811,0.645,0.933,1,conditional,false,"",13
7d98e051-308a-4a96-b1b0-bb56bba701f5,2026-01-24T00:54:01.000Z,10,splunk,P4,"Alert: unauthorized access attempt",false,0.596,0.6465,0.596,0.727,0.638,0.8,human_review,true,"",14
632ea07c-6c6e-4d35-bf61-62a5129994b5,2026-01-24T03:27:35.000Z,10,aws-cloudwatch,noise,"S3 bucket access denied anomaly",false,0.77,0.8238,0.77,0.732,0.996,0.8,conditional,false,"",14
913eebfc-f219-413b-bad5-9c2e38d86e4a,2026-01-24T23:37:09.000Z,10,datadog,P3,"High latency detected on api-gateway service",false,0.747,0.7857,0.747,0.668,0.928,0.8,conditional,false,"create_incident",16
258e0343-f022-4812-b51f-1e2d830be9a4,2026-01-24T22:28:58.000Z,10,newrelic,P4,"Distributed trace anomaly detected",true,,,,,,,suppressed_by_rule,false,"",2
7a64ae98-0b60-43ae-84e0-f819df23f054,2026-01-24T13:54:31.000Z,10,splunk,P3,"Security: failed login attempts exceed threshold",false,0.961,0.9056,0.961,0.781,0.832,1,auto_execute,false,"create_incident",6
782e7ba2-b1b9-4c0f-903f-552cc3bd5449,2026-01-24T03:26:44.000Z,10,aws-cloudwatch,P4,"ELB 5xx error rate elevated",false,1,0.9541,1,0.929,0.939,0.8,human_review_anomaly,true,"",11
cd5a2fae-46f1-4583-8c70-77bc9ea8c4f5,2026-01-24T03:55:41.000Z,10,datadog,P2,"Database query latency p99 exceeds SLA",false,0.984,0.8676,0.984,0.479,0.895,0.8,conditional,false,"create_incident;page_oncall",15
8c5f1a18-7ada-4198-b241-1060578dd04a,2026-01-24T20:49:20.000Z,10,newrelic,P3,"Workload health degraded: payments-stack",false,0.821,0.8335,0.821,0.842,0.787,1,conditional,false,"create_incident",4
759a0f89-f5ce-4724-922a-d1e849742582,2026-01-24T07:25:14.000Z,10,splunk,P2,"Scheduled search failure",false,0.998,0.9314,0.998,0.549,1,1,auto_execute,false,"create_incident;page_oncall",6
58f0ec40-0f7d-4b26-a035-7d625b974961,2026-01-24T08:05:27.000Z,10,aws-cloudwatch,noise,"ELB 5xx error rate elevated",false,0.727,0.819,0.727,0.902,0.881,1,conditional,false,"",6
1aa3c4f8-f6a6-4b85-9501-5f752534c48e,2026-01-24T12:27:20.000Z,10,datadog,P4,"Disk IOPS saturated on data-warehouse",false,0.816,0.7955,0.816,0.68,0.742,1,conditional,false,"",15
5a3072c2-2cfa-4736-86fd-f85b4bead789,2026-01-24T10:13:20.000Z,10,newrelic,P3,"Workload health degraded: payments-stack",false,0.655,0.7492,0.655,0.755,0.834,1,conditional,true,"create_incident (gated)",17
4eee1a24-2693-4649-a0ab-14a04a4436d4,2026-01-24T00:53:31.000Z,10,splunk,P3,"Notable event: data exfiltration pattern",true,,,,,,,suppressed_by_rule,false,"",5
ba27029f-4dad-4801-be1b-d8d106aaef2d,2026-01-24T16:04:44.000Z,10,aws-cloudwatch,P1,"SQS dead-letter queue depth increasing",false,0.872,0.8875,0.872,0.677,1,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",6
a7d8b738-3e08-47c7-a855-1f02404298c6,2026-01-24T11:49:11.000Z,10,datadog,P2,"High latency detected on api-gateway service",false,0.989,0.9269,0.989,0.881,0.801,1,auto_execute,false,"create_incident;page_oncall",18
6054cc11-830a-4c68-a25a-eda6a0bb67e0,2026-01-24T17:35:38.000Z,10,newrelic,P4,"Browser JS error rate spike",false,0.731,0.7726,0.731,0.751,0.778,1,conditional,false,"",16
45e79848-b308-450d-a0d3-fb6093759c8e,2026-01-24T15:53:51.000Z,10,splunk,P3,"Alert: unauthorized access attempt",true,,,,,,,suppressed_by_rule,false,"",3
62989d81-ac12-43d4-933a-ecfd14c96cb3,2026-01-24T05:34:52.000Z,10,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",false,0.869,0.8327,0.869,0.616,0.903,0.8,conditional,false,"create_incident",15
40b5c5a8-138a-49ee-b3cf-8bef3ca1eaa3,2026-01-24T19:39:39.000Z,10,datadog,P2,"Network packet loss on prod-vpc",false,0.825,0.838,0.825,0.84,0.798,1,conditional,true,"create_incident (gated);page_oncall (gated)",14
0a13718a-553f-4968-af86-25b678980d6c,2026-01-24T16:36:39.000Z,10,newrelic,P2,"Apdex score below threshold on web-frontend",false,1,0.9671,1,0.871,0.946,1,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",5
bc750e4e-a087-4e19-89bb-75f0c8a9012b,2026-01-24T00:06:14.000Z,10,splunk,P4,"Notable event: data exfiltration pattern",false,0.53,0.6314,0.53,0.724,0.711,0.8,human_review,true,"",7
9fb86977-80f6-4be9-84aa-46f3dfa05fe2,2026-01-24T03:49:50.000Z,10,aws-cloudwatch,P4,"DynamoDB throttled reads on user-sessions",false,0.743,0.7173,0.743,0.474,0.779,0.8,conditional,false,"",3
c1e8066e-6330-447c-8bb5-08a2acec5bde,2026-01-24T00:07:44.000Z,10,datadog,P4,"High latency detected on api-gateway service",false,0.924,0.9027,0.924,0.738,1,0.8,auto_execute,false,"",8
84802f8b-49b1-4e27-9cb9-787ccdb043e2,2026-01-24T12:55:12.000Z,10,newrelic,P4,"Transaction error rate elevated on /api/orders",false,0.722,0.8076,0.722,0.974,0.802,1,conditional,false,"",11
725128f7-c2ae-4700-bb76-5a282e7bfed2,2026-01-24T20:39:40.000Z,10,splunk,P3,"Log ingestion delay exceeding 5 minutes",false,0.763,0.8088,0.763,0.974,0.725,1,conditional,false,"create_incident",10
3f390a67-21d2-4da1-b631-7973bca22756,2026-01-24T00:18:17.000Z,10,aws-cloudwatch,P3,"Lambda function error rate above threshold",false,0.923,0.8695,0.923,0.86,0.796,0.8,conditional,false,"create_incident",7
10b316d5-8194-4058-981d-cc1c713736bf,2026-01-24T00:04:05.000Z,10,datadog,P4,"High latency detected on api-gateway service",true,,,,,,,suppressed_by_rule,false,"",2
1d5ec4af-951e-460d-8a85-70c3a68ef9a1,2026-01-24T02:22:19.000Z,10,newrelic,P4,"Apdex score below threshold on web-frontend",false,1,0.8545,1,0.457,0.824,0.8,human_review_anomaly,true,"",5
12d2a8f4-e7da-4be4-9f99-698079e965ea,2026-01-24T02:37:37.000Z,10,splunk,P3,"Notable event: data exfiltration pattern",false,1,0.8791,1,0.577,0.85,0.8,human_review_anomaly,true,"create_incident (pending_review)",3
53b6aa56-86d5-48ca-b02c-be4d7f2651ed,2026-01-24T23:04:44.000Z,10,aws-cloudwatch,P3,"ELB 5xx error rate elevated",false,0.849,0.8298,0.849,0.799,0.822,0.8,conditional,false,"create_incident",16
e885e9cf-0530-4249-9f8a-b53b11d0a2ed,2026-01-24T18:14:40.000Z,10,datadog,noise,"Container restart loop detected",false,0.688,0.731,0.688,0.587,0.796,1,conditional,false,"",7
2999c4a1-0926-480f-91ea-eaecb699b58b,2026-01-24T06:29:03.000Z,10,newrelic,P1,"Synthetic monitor failure: checkout-flow",false,0.867,0.854,0.867,0.88,0.754,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",8
0aa88c62-9018-410e-a0a5-385fc705f293,2026-01-24T15:56:44.000Z,10,splunk,noise,"Scheduled search failure",false,0.774,0.8855,0.774,1,0.994,1,conditional,false,"",15
3736ed2a-6b86-403d-899e-ebb65536f62d,2026-01-24T03:31:00.000Z,10,aws-cloudwatch,P3,"Lambda function error rate above threshold",false,0.984,0.9646,0.984,0.969,0.989,0.8,auto_execute,false,"create_incident",9
041b8977-d575-41d6-bc25-723bff0cac22,2026-01-24T21:50:28.000Z,10,datadog,P3,"APM trace error spike on payment-processor",false,0.944,0.958,0.944,1,0.944,1,auto_execute,false,"create_incident",13
f45ee696-03bf-4f82-965f-3794b16668aa,2026-01-24T03:26:38.000Z,10,newrelic,P4,"Mobile crash rate increase on iOS app",true,,,,,,,suppressed_by_rule,false,"",1
e262d40e-1d09-4b52-9dd0-fe2fe6429483,2026-01-24T22:58:50.000Z,10,splunk,noise,"Security: failed login attempts exceed threshold",true,,,,,,,suppressed_by_rule,false,"",1
bc012a65-f163-404c-b50f-bbd75f870bf3,2026-01-24T14:20:25.000Z,10,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",false,0.888,0.8975,0.888,1,0.814,1,conditional,false,"create_incident",3
bb94e74c-2351-42df-bdc3-37f7f28d5740,2026-01-24T01:40:39.000Z,10,datadog,P4,"High latency detected on api-gateway service",false,0.981,0.8593,0.981,0.807,0.751,0.6,conditional,false,"",8
61eb8868-34ae-492c-a19e-584af240036f,2026-01-24T12:46:41.000Z,10,newrelic,P3,"Workload health degraded: payments-stack",false,0.818,0.826,0.818,0.63,0.89,1,conditional,false,"create_incident",16
f906cc73-7bdf-44d2-872a-af19be083332,2026-01-24T06:18:03.000Z,10,splunk,P2,"Forwarder connectivity loss on prod-app-3",false,0.891,0.8276,0.891,0.489,0.835,1,conditional,true,"create_incident (gated);page_oncall (gated)",11
21fd5217-6ca1-4cf9-9bdd-5a329a98a1a0,2026-01-24T05:33:55.000Z,10,aws-cloudwatch,P2,"ELB 5xx error rate elevated",false,0.89,0.8318,0.89,0.577,0.881,0.8,conditional,true,"create_incident (gated);page_oncall (gated)",16
fa11a676-b052-41f4-a9e5-e3d0308d0d67,2026-01-24T17:22:10.000Z,10,datadog,P3,"Database query latency p99 exceeds SLA",false,0.951,0.8649,0.951,0.621,0.785,1,conditional,false,"create_incident",14
f979e4d6-55ad-4a1d-9a8f-d99ef8f8f4e5,2026-01-24T04:09:23.000Z,10,newrelic,P3,"Infrastructure host not reporting",false,0.701,0.7293,0.701,0.627,0.819,0.8,conditional,false,"create_incident",16
d6aa600d-e560-43ce-bb8e-e7b039995fd2,2026-01-24T21:43:12.000Z,10,splunk,P4,"Notable event: data exfiltration pattern",false,0.771,0.8399,0.771,0.696,1,1,conditional,false,"",9
60c0bc0a-c7e5-434e-92a5-fd55a581648c,2026-01-24T03:23:20.000Z,10,aws-cloudwatch,P4,"ECS task stopped unexpectedly",true,,,,,,,suppressed_by_rule,false,"",4
00d5928c-6e51-4583-8116-ad8e26f0784c,2026-01-24T19:50:32.000Z,10,datadog,P4,"High latency detected on api-gateway service",false,0.805,0.8144,0.805,0.839,0.744,1,conditional,false,"",8
f9ae9579-d6cf-4558-9386-3b4d815f17c9,2026-01-24T23:23:15.000Z,10,newrelic,noise,"NRQL alert: slow database queries",true,,,,,,,suppressed_by_rule,false,"",3
30258802-21c8-44dd-861b-3cba188cd70b,2026-01-24T03:25:20.000Z,10,splunk,P3,"Index volume spike detected",false,0.975,0.8766,0.975,0.719,0.805,0.8,conditional,false,"create_incident",16
d24c2932-0726-433d-bac7-79912b6717e0,2026-01-24T06:44:33.000Z,10,aws-cloudwatch,P2,"ELB 5xx error rate elevated",true,,,,,,,suppressed_by_rule,false,"",2
4d42816e-7a97-45f7-8508-6ddfd3dd584b,2026-01-24T05:12:35.000Z,10,datadog,noise,"Disk IOPS saturated on data-warehouse",false,0.986,0.8475,0.986,0.49,0.804,0.8,conditional,false,"",7
8681360f-78fb-466d-976e-a6111636eed5,2026-01-24T17:22:54.000Z,10,newrelic,P3,"Apdex score below threshold on web-frontend",false,0.685,0.7531,0.685,0.496,0.945,1,conditional,false,"create_incident",16
463954cf-1886-4491-9a51-2d99fcb14013,2026-01-24T10:39:52.000Z,10,splunk,noise,"Scheduled search failure",false,0.753,0.7888,0.753,0.669,0.848,1,conditional,false,"",11
32365908-0085-40ea-95d8-aa215f971041,2026-01-24T21:24:46.000Z,10,aws-cloudwatch,P4,"EC2 CPU utilization exceeds 95% on prod-web-10",false,0.832,0.8673,0.832,0.787,0.933,1,conditional,false,"",10
061cb64d-34bb-4912-a7bc-74020f76e515,2026-01-24T11:50:06.000Z,10,datadog,P3,"Custom metric threshold: cart-abandonment-rate",true,,,,,,,suppressed_by_rule,false,"",4
865725c8-2390-43fd-83b8-65891d4c70e5,2026-01-24T22:37:07.000Z,10,newrelic,P2,"Synthetic monitor failure: checkout-flow",true,,,,,,,suppressed_by_rule,false,"",5
a42bd1e3-3008-47af-945a-428daafa53d9,2026-01-24T05:57:57.000Z,10,splunk,P4,"Notable event: data exfiltration pattern",false,0.808,0.7646,0.808,0.639,0.739,0.8,conditional,false,"",9
b7bf7bb3-93ec-4667-b922-c4eef111463d,2026-01-24T10:15:18.000Z,10,aws-cloudwatch,P3,"DynamoDB throttled reads on user-sessions",false,0.969,0.8673,0.969,0.804,0.649,1,conditional,false,"create_incident",14
ec745156-84d7-47ff-a856-a1178e7e505d,2026-01-24T00:48:20.000Z,10,datadog,P3,"Memory usage critical on k8s node prod-worker-11",false,0.976,0.8772,0.976,0.613,0.869,0.8,conditional,true,"create_incident (gated)",10
8c4f10a8-ae2c-4e37-bb3b-a347e95088e8,2026-01-24T21:40:29.000Z,10,newrelic,P3,"Apdex score below threshold on web-frontend",false,0.856,0.7684,0.856,0.368,0.741,1,conditional,false,"create_incident",13
184a5f55-7366-4309-a622-095754040b3c,2026-01-24T21:50:13.000Z,10,splunk,P3,"Forwarder connectivity loss on prod-app-1",false,0.756,0.7527,0.756,0.731,0.66,1,conditional,true,"create_incident (gated)",5
a5c36286-c810-48aa-a2b4-84e1f5a54fe9,2026-01-24T19:21:19.000Z,10,aws-cloudwatch,P4,"Route53 health check failing",true,,,,,,,suppressed_by_rule,false,"",5
32f53d07-5e59-41dd-ac49-ccd3fa4c1a36,2026-01-24T08:07:55.000Z,10,datadog,P3,"Disk IOPS saturated on data-warehouse",true,,,,,,,suppressed_by_rule,false,"",5
79c93529-030d-4687-98b3-7ab46d486304,2026-01-24T18:24:26.000Z,10,newrelic,noise,"NRQL alert: slow database queries",false,0.778,0.8433,0.778,0.977,0.831,1,conditional,false,"",17
7ecd95e3-2592-4e96-ba6c-ef793d046520,2026-01-24T05:18:47.000Z,10,splunk,P4,"Notable event: data exfiltration pattern",false,0.753,0.8074,0.753,0.744,0.957,0.8,conditional,false,"",13
033930db-ade4-448d-8efc-8548fa30702e,2026-01-24T10:50:21.000Z,10,aws-cloudwatch,P4,"S3 bucket access denied anomaly",false,0.82,0.7991,0.82,0.784,0.686,1,conditional,false,"",4
9479bc75-62bd-411e-bb5b-b6c59dc88c87,2026-01-24T22:21:28.000Z,10,datadog,noise,"Network packet loss on prod-vpc",false,0.778,0.8297,0.778,0.923,0.809,1,conditional,false,"",9
3e601721-0b88-4849-bf4d-abb6097ce00e,2026-01-24T11:46:31.000Z,10,newrelic,P3,"Transaction error rate elevated on /api/orders",false,0.841,0.8448,0.841,0.724,0.863,1,conditional,false,"create_incident",3
b45d52a7-6a8e-4f46-96a4-a6a03bb6ada7,2026-01-24T02:28:59.000Z,10,splunk,P1,"Log ingestion delay exceeding 5 minutes",false,0.769,0.7907,0.769,0.841,0.8,0.8,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",14
111dab3c-67b0-4b54-99d5-3cc034b70ff1,2026-01-24T01:43:21.000Z,10,aws-cloudwatch,P4,"RDS connection count spike on primary-db",true,,,,,,,suppressed_by_rule,false,"",3
